order_id,order_date,supplier,product,category,quantity,unit_price,total_cost,delivery_days,complaint
PO-041741,2024-10-06,FreshTrade GmbH,Mehl,Getreide,260,0.86,223.6,5,Nein
PO-039797,2024-10-06,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,265,5.39,1428.35,3,Nein
PO-013220,2024-10-06,AgroFresh GmbH,Karotten,Obst & Gemüse,856,1.2,1027.2,3,Nein
PO-004483,2024-10-06,BioHarvest GmbH,Reis,Getreide,882,2.11,1861.02,3,Nein
PO-035265,2024-10-06,BioHarvest GmbH,Rindfleisch,Fleisch,599,12.27,7349.73,1,Nein
PO-026018,2024-10-06,BioHarvest GmbH,Hähnchen,Fleisch,856,7.71,6599.76,2,Nein
PO-029060,2024-10-06,NordFood GmbH,Mehl,Getreide,116,0.82,95.12,4,Nein
PO-043391,2024-10-06,LandGut GmbH,Mehl,Getreide,603,0.77,464.31,6,Nein
PO-007548,2024-10-06,EuroFoods GmbH,Joghurt,Milchprodukte,790,0.72,568.8,7,Nein
PO-032372,2024-10-06,FreshTrade GmbH,Mehl,Getreide,625,0.79,493.75,3,Nein
PO-016517,2024-10-06,LandGut GmbH,Nudeln,Getreide,913,1.07,976.91,6,Nein
PO-041140,2024-10-06,AgroFresh GmbH,Putenfleisch,Fleisch,700,7.7,5390.0,1,Nein
PO-024168,2024-10-06,LandGut GmbH,Käse,Milchprodukte,763,5.42,4135.46,4,Nein
PO-000296,2024-10-06,EuroFoods GmbH,Rindfleisch,Fleisch,993,10.84,10764.12,3,Nein
PO-032359,2024-10-06,EuroFoods GmbH,Putenfleisch,Fleisch,103,7.87,810.61,3,Ja
PO-001685,2024-10-06,LandGut GmbH,TK-Beeren,Tiefkühlprodukte,795,4.01,3187.95,7,Nein
PO-047367,2024-10-06,BioHarvest GmbH,Rindfleisch,Fleisch,265,12.94,3429.1,4,Nein
PO-011110,2024-10-06,GreenFields GmbH,Käse,Milchprodukte,819,5.06,4144.14,8,Nein
PO-005291,2024-10-06,LandGut GmbH,Mehl,Getreide,924,0.79,729.96,5,Nein
PO-042514,2024-10-06,GreenFields GmbH,Hähnchen,Fleisch,885,6.41,5672.85,9,Nein
PO-015483,2024-10-06,LandGut GmbH,Karotten,Obst & Gemüse,956,0.98,936.88,7,Nein
PO-015348,2024-10-06,AgroFresh GmbH,Hähnchen,Fleisch,748,6.79,5078.92,3,Nein
PO-032132,2024-10-06,NordFood GmbH,Putenfleisch,Fleisch,527,6.95,3662.65,4,Nein
PO-042948,2024-10-06,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,891,4.66,4152.06,6,Nein
PO-048025,2024-10-06,BioHarvest GmbH,Putenfleisch,Fleisch,804,8.19,6584.76,5,Nein
PO-017786,2024-10-06,EuroFoods GmbH,Butter,Milchprodukte,784,2.42,1897.28,5,Nein
PO-030625,2024-10-06,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,663,2.19,1451.97,3,Nein
PO-034505,2024-10-06,EuroFoods GmbH,Bananen,Obst & Gemüse,97,1.26,122.22,3,Nein
PO-000449,2024-10-06,FreshTrade GmbH,Käse,Milchprodukte,930,5.48,5096.4,3,Ja
PO-033107,2024-10-06,GreenFields GmbH,Mehl,Getreide,791,0.84,664.44,6,Nein
PO-017813,2024-10-06,FreshTrade GmbH,Joghurt,Milchprodukte,864,0.7,604.8,7,Ja
PO-002892,2024-10-06,LandGut GmbH,Äpfel,Obst & Gemüse,927,1.25,1158.75,8,Nein
PO-039297,2024-10-06,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,334,2.14,714.76,2,Nein
PO-014633,2024-10-06,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,734,4.6,3376.4,3,Nein
PO-043179,2024-10-06,BioHarvest GmbH,Haferflocken,Getreide,720,1.52,1094.4,3,Nein
PO-040217,2024-10-06,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,522,2.31,1205.82,2,Nein
PO-019211,2024-10-06,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,661,5.19,3430.59,3,Nein
PO-015937,2024-10-06,GreenFields GmbH,Joghurt,Milchprodukte,163,0.7,114.1,5,Nein
PO-048289,2024-10-06,GreenFields GmbH,Haferflocken,Getreide,718,1.4,1005.2,4,Nein
PO-023068,2024-10-06,NordFood GmbH,Nudeln,Getreide,873,1.13,986.49,3,Nein
PO-046113,2024-10-06,BioHarvest GmbH,Reis,Getreide,503,1.93,970.79,6,Nein
PO-018339,2024-10-06,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,449,4.61,2069.89,5,Ja
PO-039892,2024-10-06,AgroFresh GmbH,Tomaten,Obst & Gemüse,83,2.35,195.05,1,Nein
PO-012984,2024-10-07,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,935,2.3,2150.5,4,Nein
PO-039888,2024-10-07,NordFood GmbH,Bananen,Obst & Gemüse,373,1.21,451.33,1,Nein
PO-004714,2024-10-07,NordFood GmbH,Putenfleisch,Fleisch,468,7.3,3416.4,1,Nein
PO-011588,2024-10-07,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,403,2.25,906.75,3,Nein
PO-035209,2024-10-07,AgroFresh GmbH,Karotten,Obst & Gemüse,38,1.13,42.94,4,Nein
PO-001091,2024-10-07,NordFood GmbH,Kartoffeln,Obst & Gemüse,562,0.91,511.42,6,Nein
PO-007226,2024-10-07,LandGut GmbH,Milch,Milchprodukte,453,0.93,421.29,7,Nein
PO-003428,2024-10-07,LandGut GmbH,Haferflocken,Getreide,965,1.15,1109.75,5,Nein
PO-019712,2024-10-07,BioHarvest GmbH,Äpfel,Obst & Gemüse,970,1.65,1600.5,4,Nein
PO-015476,2024-10-07,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,390,2.58,1006.2,3,Nein
PO-027964,2024-10-07,AgroFresh GmbH,Hähnchen,Fleisch,716,6.8,4868.8,2,Nein
PO-010778,2024-10-07,FreshTrade GmbH,Tomaten,Obst & Gemüse,581,2.04,1185.24,5,Nein
PO-021296,2024-10-07,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,176,0.87,153.12,6,Nein
PO-036988,2024-10-07,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,826,4.93,4072.18,3,Nein
PO-019955,2024-10-07,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,583,2.02,1177.66,2,Nein
PO-041854,2024-10-07,LandGut GmbH,Tomaten,Obst & Gemüse,400,1.8,720.0,3,Nein
PO-032523,2024-10-07,NordFood GmbH,Äpfel,Obst & Gemüse,130,1.44,187.2,7,Nein
PO-039927,2024-10-07,FreshTrade GmbH,Putenfleisch,Fleisch,611,7.1,4338.1,7,Nein
PO-033998,2024-10-07,GreenFields GmbH,Nudeln,Getreide,369,1.08,398.52,4,Nein
PO-040080,2024-10-07,GreenFields GmbH,Milch,Milchprodukte,746,0.97,723.62,5,Nein
PO-007349,2024-10-07,LandGut GmbH,Bananen,Obst & Gemüse,646,1.12,723.52,6,Nein
PO-026707,2024-10-07,FoodSupply GmbH,Bananen,Obst & Gemüse,620,1.38,855.6,4,Nein
PO-044497,2024-10-07,GreenFields GmbH,Mehl,Getreide,396,0.77,304.92,6,Nein
PO-049735,2024-10-07,EuroFoods GmbH,Butter,Milchprodukte,125,2.42,302.5,3,Nein
PO-018218,2024-10-07,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,889,4.99,4436.11,1,Nein
PO-033176,2024-10-07,NordFood GmbH,Reis,Getreide,416,1.77,736.32,2,Nein
PO-014337,2024-10-07,FoodSupply GmbH,Nudeln,Getreide,966,1.19,1149.54,4,Nein
PO-046909,2024-10-07,GreenFields GmbH,Kartoffeln,Obst & Gemüse,401,0.9,360.9,6,Ja
PO-040070,2024-10-07,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,782,2.4,1876.8,3,Nein
PO-020135,2024-10-07,FreshTrade GmbH,Hähnchen,Fleisch,112,6.24,698.88,5,Nein
PO-026275,2024-10-07,FreshTrade GmbH,Nudeln,Getreide,580,1.16,672.8,5,Nein
PO-036237,2024-10-07,GreenFields GmbH,Milch,Milchprodukte,593,0.96,569.28,4,Nein
PO-032635,2024-10-07,BioHarvest GmbH,Reis,Getreide,804,2.09,1680.36,3,Nein
PO-045440,2024-10-07,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,316,2.02,638.32,1,Nein
PO-036337,2024-10-07,FreshTrade GmbH,Butter,Milchprodukte,92,2.24,206.08,5,Nein
PO-012437,2024-10-07,FoodSupply GmbH,Butter,Milchprodukte,770,2.31,1778.7,2,Nein
PO-009589,2024-10-07,GreenFields GmbH,Reis,Getreide,449,1.82,817.18,8,Nein
PO-041235,2024-10-07,FreshTrade GmbH,TK-Gemüse,Tiefkühlprodukte,71,2.36,167.56,5,Nein
PO-047583,2024-10-07,BioHarvest GmbH,Reis,Getreide,871,2.01,1750.71,3,Nein
PO-018719,2024-10-07,FreshTrade GmbH,Äpfel,Obst & Gemüse,488,1.5,732.0,5,Nein
PO-001702,2024-10-07,FreshTrade GmbH,Mehl,Getreide,610,0.77,469.7,8,Nein
PO-045876,2024-10-07,NordFood GmbH,Käse,Milchprodukte,173,5.96,1031.08,5,Nein
PO-030263,2024-10-07,FoodSupply GmbH,Mehl,Getreide,825,0.84,693.0,6,Nein
PO-034099,2024-10-07,LandGut GmbH,Äpfel,Obst & Gemüse,930,1.28,1190.4,8,Nein
PO-043539,2024-10-07,EuroFoods GmbH,Reis,Getreide,459,1.88,862.92,1,Nein
PO-033137,2024-10-07,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,732,0.91,666.12,6,Nein
PO-004020,2024-10-07,AgroFresh GmbH,Käse,Milchprodukte,30,5.86,175.8,3,Nein
PO-012707,2024-10-07,FreshTrade GmbH,Rindfleisch,Fleisch,593,10.67,6327.31,7,Nein
PO-046316,2024-10-07,FoodSupply GmbH,Käse,Milchprodukte,938,5.93,5562.34,2,Nein
PO-034654,2024-10-07,FreshTrade GmbH,Karotten,Obst & Gemüse,469,1.12,525.28,7,Nein
PO-028845,2024-10-07,AgroFresh GmbH,Mehl,Getreide,379,0.9,341.1,4,Nein
PO-010277,2024-10-07,FreshTrade GmbH,Milch,Milchprodukte,248,0.95,235.6,1,Nein
PO-018884,2024-10-07,GreenFields GmbH,Joghurt,Milchprodukte,556,0.73,405.88,8,Nein
PO-033368,2024-10-07,LandGut GmbH,Butter,Milchprodukte,698,2.06,1437.88,8,Nein
PO-028401,2024-10-08,FoodSupply GmbH,Putenfleisch,Fleisch,668,7.91,5283.88,2,Nein
PO-015063,2024-10-08,AgroFresh GmbH,Reis,Getreide,478,2.0,956.0,3,Nein
PO-036654,2024-10-08,GreenFields GmbH,Putenfleisch,Fleisch,844,6.88,5806.72,8,Nein
PO-026167,2024-10-08,EuroFoods GmbH,Kartoffeln,Obst & Gemüse,224,0.97,217.28,1,Nein
PO-044587,2024-10-08,FreshTrade GmbH,Karotten,Obst & Gemüse,793,1.12,888.16,6,Nein
PO-015146,2024-10-08,LandGut GmbH,TK-Beeren,Tiefkühlprodukte,909,4.42,4017.78,9,Nein
PO-013356,2024-10-08,NordFood GmbH,Butter,Milchprodukte,349,2.34,816.66,3,Nein
PO-011440,2024-10-08,AgroFresh GmbH,Kartoffeln,Obst & Gemüse,288,0.97,279.36,5,Nein
PO-013723,2024-10-08,BioHarvest GmbH,Käse,Milchprodukte,796,6.09,4847.64,5,Nein
PO-034784,2024-10-08,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,582,2.22,1292.04,3,Nein
PO-009468,2024-10-08,LandGut GmbH,Tomaten,Obst & Gemüse,449,1.92,862.08,8,Nein
PO-024717,2024-10-08,FoodSupply GmbH,Äpfel,Obst & Gemüse,145,1.53,221.85,1,Nein
PO-017176,2024-10-08,LandGut GmbH,Reis,Getreide,87,1.73,150.51,8,Nein
PO-031138,2024-10-08,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,97,4.58,444.26,3,Nein
PO-048885,2024-10-08,EuroFoods GmbH,Mehl,Getreide,291,0.86,250.26,7,Nein
PO-027411,2024-10-08,LandGut GmbH,Mehl,Getreide,980,0.78,764.4,6,Nein
PO-023128,2024-10-08,LandGut GmbH,Haferflocken,Getreide,673,1.33,895.09,7,Nein
PO-006864,2024-10-08,GreenFields GmbH,Putenfleisch,Fleisch,178,6.98,1242.44,3,Nein
PO-017305,2024-10-08,BioHarvest GmbH,Milch,Milchprodukte,19,1.02,19.38,4,Nein
PO-042777,2024-10-08,GreenFields GmbH,Hähnchen,Fleisch,22,6.27,137.94,6,Nein
PO-009160,2024-10-08,AgroFresh GmbH,Nudeln,Getreide,866,1.16,1004.56,4,Nein
PO-028055,2024-10-08,NordFood GmbH,Rindfleisch,Fleisch,305,11.39,3473.95,4,Nein
PO-005251,2024-10-08,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,636,0.95,604.2,2,Nein
PO-049220,2024-10-08,NordFood GmbH,Kartoffeln,Obst & Gemüse,979,0.95,930.05,2,Nein
PO-006882,2024-10-08,LandGut GmbH,Tomaten,Obst & Gemüse,184,1.9,349.6,8,Nein
PO-048229,2024-10-08,GreenFields GmbH,Hähnchen,Fleisch,85,6.57,558.45,6,Nein
PO-029274,2024-10-08,NordFood GmbH,Butter,Milchprodukte,821,2.29,1880.09,6,Nein
PO-042691,2024-10-08,NordFood GmbH,Tomaten,Obst & Gemüse,732,1.96,1434.72,1,Nein
PO-028998,2024-10-08,GreenFields GmbH,Bananen,Obst & Gemüse,218,1.19,259.42,8,Nein
PO-022989,2024-10-08,NordFood GmbH,Rindfleisch,Fleisch,232,11.46,2658.72,5,Nein
PO-002579,2024-10-08,FreshTrade GmbH,TK-Pommes,Tiefkühlprodukte,518,2.11,1092.98,4,Nein
PO-000956,2024-10-08,GreenFields GmbH,Rindfleisch,Fleisch,396,11.64,4609.44,7,Nein
PO-027928,2024-10-08,NordFood GmbH,Butter,Milchprodukte,516,2.28,1176.48,2,Nein
PO-021311,2024-10-08,BioHarvest GmbH,Butter,Milchprodukte,283,2.51,710.33,6,Nein
PO-001214,2024-10-08,GreenFields GmbH,Rindfleisch,Fleisch,743,11.71,8700.53,7,Ja
PO-010815,2024-10-08,FoodSupply GmbH,Tomaten,Obst & Gemüse,982,2.05,2013.1,4,Nein
PO-038763,2024-10-08,BioHarvest GmbH,Äpfel,Obst & Gemüse,164,1.6,262.4,4,Nein
PO-005967,2024-10-08,GreenFields GmbH,Putenfleisch,Fleisch,690,7.38,5092.2,5,Ja
PO-016434,2024-10-08,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,504,2.34,1179.36,4,Nein
PO-028131,2024-10-08,FreshTrade GmbH,TK-Beeren,Tiefkühlprodukte,474,4.56,2161.44,6,Nein
PO-021416,2024-10-09,FreshTrade GmbH,Äpfel,Obst & Gemüse,830,1.38,1145.4,5,Nein
PO-035490,2024-10-09,GreenFields GmbH,Haferflocken,Getreide,711,1.29,917.19,5,Nein
PO-024777,2024-10-09,FreshTrade GmbH,Rindfleisch,Fleisch,694,10.99,7627.06,5,Nein
PO-023603,2024-10-09,BioHarvest GmbH,Reis,Getreide,336,2.03,682.08,3,Nein
PO-026238,2024-10-09,AgroFresh GmbH,Nudeln,Getreide,708,1.15,814.2,3,Nein
PO-024987,2024-10-09,FreshTrade GmbH,Hähnchen,Fleisch,380,6.46,2454.8,5,Nein
PO-003404,2024-10-09,FoodSupply GmbH,Mehl,Getreide,865,0.82,709.3,3,Nein
PO-000419,2024-10-09,BioHarvest GmbH,Karotten,Obst & Gemüse,450,1.26,567.0,4,Nein
PO-008549,2024-10-09,BioHarvest GmbH,Äpfel,Obst & Gemüse,581,1.64,952.84,4,Nein
PO-031593,2024-10-09,GreenFields GmbH,Kartoffeln,Obst & Gemüse,492,0.92,452.64,6,Nein
PO-011384,2024-10-09,LandGut GmbH,Putenfleisch,Fleisch,168,6.79,1140.72,6,Nein
PO-036991,2024-10-09,FreshTrade GmbH,Käse,Milchprodukte,38,5.53,210.14,5,Nein
PO-042084,2024-10-09,GreenFields GmbH,Bananen,Obst & Gemüse,799,1.16,926.84,7,Nein
PO-028930,2024-10-09,LandGut GmbH,Butter,Milchprodukte,124,2.25,279.0,6,Nein
PO-035600,2024-10-09,LandGut GmbH,Butter,Milchprodukte,631,2.17,1369.27,7,Nein
PO-011196,2024-10-09,FoodSupply GmbH,Bananen,Obst & Gemüse,64,1.21,77.44,5,Nein
PO-004166,2024-10-09,FreshTrade GmbH,Käse,Milchprodukte,843,5.46,4602.78,7,Nein
PO-049987,2024-10-09,BioHarvest GmbH,Reis,Getreide,582,1.97,1146.54,4,Nein
PO-009847,2024-10-09,NordFood GmbH,Hähnchen,Fleisch,720,6.63,4773.6,4,Nein
PO-036244,2024-10-09,EuroFoods GmbH,Rindfleisch,Fleisch,852,11.93,10164.36,5,Nein
PO-000230,2024-10-09,EuroFoods GmbH,Joghurt,Milchprodukte,415,0.77,319.55,1,Nein
PO-006873,2024-10-09,LandGut GmbH,Karotten,Obst & Gemüse,819,1.0,819.0,6,Ja
PO-022420,2024-10-09,FoodSupply GmbH,Äpfel,Obst & Gemüse,518,1.4,725.2,7,Nein
PO-029100,2024-10-09,BioHarvest GmbH,Haferflocken,Getreide,525,1.45,761.25,3,Nein
PO-007881,2024-10-09,GreenFields GmbH,Karotten,Obst & Gemüse,686,1.08,740.88,7,Nein
PO-029266,2024-10-09,FoodSupply GmbH,Käse,Milchprodukte,603,6.16,3714.48,4,Nein
PO-001440,2024-10-09,NordFood GmbH,Käse,Milchprodukte,579,5.45,3155.55,3,Nein
PO-013021,2024-10-09,NordFood GmbH,Tomaten,Obst & Gemüse,332,1.94,644.08,2,Nein
PO-005473,2024-10-09,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,442,2.16,954.72,2,Nein
PO-018616,2024-10-09,FoodSupply GmbH,Milch,Milchprodukte,259,1.05,271.95,4,Nein
PO-005833,2024-10-09,FreshTrade GmbH,Putenfleisch,Fleisch,849,6.85,5815.65,4,Nein
PO-048110,2024-10-09,EuroFoods GmbH,Tomaten,Obst & Gemüse,256,2.27,581.12,5,Nein
PO-010413,2024-10-09,GreenFields GmbH,Rindfleisch,Fleisch,61,12.32,751.52,6,Nein
PO-047797,2024-10-09,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,387,2.82,1091.34,3,Nein
PO-005517,2024-10-09,EuroFoods GmbH,Putenfleisch,Fleisch,47,7.54,354.38,6,Nein
PO-005622,2024-10-09,FreshTrade GmbH,Haferflocken,Getreide,57,1.26,71.82,4,Nein
PO-007292,2024-10-09,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,710,4.53,3216.3,3,Nein
PO-046498,2024-10-09,AgroFresh GmbH,Putenfleisch,Fleisch,247,7.71,1904.37,3,Nein
PO-025175,2024-10-09,EuroFoods GmbH,Bananen,Obst & Gemüse,711,1.32,938.52,3,Nein
PO-045805,2024-10-09,EuroFoods GmbH,Milch,Milchprodukte,749,1.0,749.0,7,Nein
PO-042358,2024-10-09,FoodSupply GmbH,Reis,Getreide,40,1.89,75.6,3,Nein
PO-049120,2024-10-09,AgroFresh GmbH,Tomaten,Obst & Gemüse,221,2.31,510.51,4,Nein
PO-038861,2024-10-09,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,956,2.0,1912.0,4,Nein
PO-020931,2024-10-09,FreshTrade GmbH,Mehl,Getreide,310,0.85,263.5,5,Nein
PO-005292,2024-10-09,FreshTrade GmbH,TK-Gemüse,Tiefkühlprodukte,899,2.25,2022.75,4,Nein
PO-047098,2024-10-09,FreshTrade GmbH,Käse,Milchprodukte,982,5.39,5292.98,5,Nein
PO-009366,2024-10-09,FoodSupply GmbH,Karotten,Obst & Gemüse,655,1.23,805.65,4,Nein
PO-003845,2024-10-09,NordFood GmbH,Tomaten,Obst & Gemüse,246,2.05,504.3,4,Nein
PO-020871,2024-10-09,GreenFields GmbH,Putenfleisch,Fleisch,342,7.22,2469.24,6,Nein
PO-025511,2024-10-09,FreshTrade GmbH,Tomaten,Obst & Gemüse,897,1.98,1776.06,6,Nein
PO-047537,2024-10-09,AgroFresh GmbH,Reis,Getreide,325,1.93,627.25,5,Nein
PO-047197,2024-10-09,LandGut GmbH,TK-Beeren,Tiefkühlprodukte,835,4.11,3431.85,3,Nein
PO-032442,2024-10-09,NordFood GmbH,Mehl,Getreide,954,0.8,763.2,6,Nein
PO-010975,2024-10-09,GreenFields GmbH,Putenfleisch,Fleisch,126,7.4,932.4,5,Nein
PO-035934,2024-10-09,BioHarvest GmbH,TK-Beeren,Tiefkühlprodukte,481,4.78,2299.18,3,Nein
PO-046940,2024-10-09,GreenFields GmbH,Hähnchen,Fleisch,112,6.53,731.36,5,Nein
PO-007506,2024-10-09,LandGut GmbH,Tomaten,Obst & Gemüse,515,1.85,952.75,6,Nein
PO-021587,2024-10-09,BioHarvest GmbH,Hähnchen,Fleisch,311,7.03,2186.33,2,Nein
PO-008712,2024-10-09,FoodSupply GmbH,Butter,Milchprodukte,572,2.17,1241.24,3,Nein
PO-024896,2024-10-09,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,188,2.19,411.72,1,Nein
PO-008717,2024-10-10,EuroFoods GmbH,Äpfel,Obst & Gemüse,235,1.43,336.05,5,Nein
PO-018140,2024-10-10,FreshTrade GmbH,Mehl,Getreide,150,0.85,127.5,5,Nein
PO-005654,2024-10-10,GreenFields GmbH,Joghurt,Milchprodukte,83,0.68,56.44,8,Nein
PO-000425,2024-10-10,LandGut GmbH,Hähnchen,Fleisch,536,6.04,3237.44,6,Nein
PO-035773,2024-10-10,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,662,2.62,1734.44,3,Nein
PO-002554,2024-10-10,LandGut GmbH,Nudeln,Getreide,886,1.03,912.58,7,Nein
PO-036327,2024-10-10,NordFood GmbH,Bananen,Obst & Gemüse,783,1.15,900.45,4,Nein
PO-008512,2024-10-10,FreshTrade GmbH,Reis,Getreide,927,1.88,1742.76,6,Ja
PO-004034,2024-10-10,LandGut GmbH,Käse,Milchprodukte,751,5.74,4310.74,8,Nein
PO-040756,2024-10-10,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,171,4.85,829.35,1,Nein
PO-049357,2024-10-10,GreenFields GmbH,TK-Beeren,Tiefkühlprodukte,465,4.52,2101.8,5,Nein
PO-025675,2024-10-10,NordFood GmbH,Reis,Getreide,94,1.93,181.42,5,Nein
PO-039627,2024-10-10,AgroFresh GmbH,Karotten,Obst & Gemüse,434,1.2,520.8,5,Nein
PO-038824,2024-10-10,GreenFields GmbH,Rindfleisch,Fleisch,283,10.96,3101.68,6,Nein
PO-021148,2024-10-10,GreenFields GmbH,Äpfel,Obst & Gemüse,674,1.45,977.3,5,Nein
PO-028351,2024-10-10,AgroFresh GmbH,Nudeln,Getreide,954,1.25,1192.5,4,Nein
PO-008979,2024-10-10,FreshTrade GmbH,Nudeln,Getreide,569,1.13,642.97,7,Nein
PO-028964,2024-10-10,FreshTrade GmbH,Milch,Milchprodukte,372,1.03,383.16,6,Nein
PO-030925,2024-10-10,LandGut GmbH,Mehl,Getreide,286,0.82,234.52,8,Nein
PO-034087,2024-10-10,AgroFresh GmbH,Putenfleisch,Fleisch,488,7.73,3772.24,3,Nein
PO-041244,2024-10-10,LandGut GmbH,Käse,Milchprodukte,617,5.54,3418.18,7,Nein
PO-009544,2024-10-10,FreshTrade GmbH,Putenfleisch,Fleisch,611,6.92,4228.12,2,Nein
PO-031043,2024-10-10,FreshTrade GmbH,TK-Pommes,Tiefkühlprodukte,879,2.1,1845.9,5,Nein
PO-016965,2024-10-10,BioHarvest GmbH,Nudeln,Getreide,142,1.27,180.34,5,Nein
PO-036120,2024-10-10,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,271,2.7,731.7,5,Nein
PO-003244,2024-10-10,LandGut GmbH,Milch,Milchprodukte,618,0.86,531.48,7,Nein
PO-014549,2024-10-10,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,638,2.41,1537.58,6,Ja
PO-004505,2024-10-10,FoodSupply GmbH,Nudeln,Getreide,12,1.21,14.52,3,Nein
PO-011718,2024-10-10,FoodSupply GmbH,Haferflocken,Getreide,43,1.34,57.62,2,Nein
PO-018249,2024-10-10,FreshTrade GmbH,Nudeln,Getreide,978,1.1,1075.8,7,Nein
PO-040412,2024-10-10,LandGut GmbH,Käse,Milchprodukte,531,5.47,2904.57,7,Nein
PO-025472,2024-10-10,FoodSupply GmbH,Mehl,Getreide,728,0.89,647.92,5,Nein
PO-048130,2024-10-10,GreenFields GmbH,Milch,Milchprodukte,128,0.92,117.76,4,Nein
PO-042160,2024-10-10,NordFood GmbH,Rindfleisch,Fleisch,673,11.19,7530.87,1,Nein
PO-034853,2024-10-10,LandGut GmbH,Joghurt,Milchprodukte,958,0.69,661.02,7,Nein
PO-046677,2024-10-10,LandGut GmbH,Nudeln,Getreide,77,1.03,79.31,7,Nein
PO-016138,2024-10-10,NordFood GmbH,Milch,Milchprodukte,367,0.99,363.33,2,Nein
PO-032937,2024-10-10,AgroFresh GmbH,Tomaten,Obst & Gemüse,643,2.2,1414.6,2,Nein
PO-007116,2024-10-10,NordFood GmbH,Putenfleisch,Fleisch,83,7.24,600.92,3,Nein
PO-011513,2024-10-10,FoodSupply GmbH,Äpfel,Obst & Gemüse,106,1.44,152.64,1,Nein
PO-049480,2024-10-11,BioHarvest GmbH,Haferflocken,Getreide,608,1.46,887.68,1,Nein
PO-044775,2024-10-11,EuroFoods GmbH,Karotten,Obst & Gemüse,178,1.18,210.04,4,Nein
PO-007540,2024-10-11,FreshTrade GmbH,Haferflocken,Getreide,698,1.43,998.14,6,Nein
PO-002189,2024-10-11,EuroFoods GmbH,Karotten,Obst & Gemüse,515,1.22,628.3,2,Nein
PO-035349,2024-10-11,LandGut GmbH,Kartoffeln,Obst & Gemüse,84,0.85,71.4,9,Nein
PO-017227,2024-10-11,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,579,4.77,2761.83,6,Nein
PO-031515,2024-10-11,EuroFoods GmbH,Hähnchen,Fleisch,203,7.33,1487.99,4,Nein
PO-000606,2024-10-11,NordFood GmbH,Äpfel,Obst & Gemüse,860,1.44,1238.4,2,Nein
PO-023509,2024-10-11,GreenFields GmbH,Joghurt,Milchprodukte,295,0.73,215.35,7,Nein
PO-048679,2024-10-11,GreenFields GmbH,Äpfel,Obst & Gemüse,461,1.39,640.79,6,Nein
PO-041354,2024-10-11,FreshTrade GmbH,Hähnchen,Fleisch,537,6.63,3560.31,7,Nein
PO-000670,2024-10-11,AgroFresh GmbH,Hähnchen,Fleisch,551,7.33,4038.83,1,Nein
PO-012692,2024-10-11,GreenFields GmbH,Bananen,Obst & Gemüse,571,1.31,748.01,4,Nein
PO-009873,2024-10-11,BioHarvest GmbH,Joghurt,Milchprodukte,242,0.78,188.76,3,Nein
PO-029298,2024-10-11,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,84,4.86,408.24,5,Nein
PO-032855,2024-10-11,GreenFields GmbH,Haferflocken,Getreide,498,1.27,632.46,5,Nein
PO-039794,2024-10-11,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,907,0.96,870.72,6,Nein
PO-046711,2024-10-11,LandGut GmbH,Mehl,Getreide,925,0.85,786.25,6,Nein
PO-023536,2024-10-11,EuroFoods GmbH,Käse,Milchprodukte,837,5.33,4461.21,5,Nein
PO-043866,2024-10-11,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,948,4.93,4673.64,4,Nein
PO-037276,2024-10-11,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,909,0.9,818.1,5,Nein
